,NAME,LABEL
179,103819_ULY_OG,CSE
180,89192_ULY_OG,CSE
181,55333_ULY_OG,CSE
182,78172_ULY_OG,CSE
183,8326_ULY_OG,CSE
184,50432_ULY_OG,CSE
185,50019_ULY_OG,CSE
186,78104_ULY_OG,CSE
187,61348_ULY_OG,CSE
188,69352_ULY_OG,CSCa
189,32953_ULY_OG,CSE
190,127281_ULY_OG,CSE
191,72512_ULY_OG,CSCa
192,112824_ULY_OG,False
193,123526_ULY_OG,CSE
194,1504_ULY_OG,CSE
195,89166_ULY_OG,CSE
196,94466_ULY_OG,CSE
197,15014_ULY_OG,CSE
198,89353_ULY_OG,CSE
199,115970_ULY_OG,CSCb
200,70381_ULY_OG,CSCa
201,98419_ULY_OG,CSCb
202,34973_ULY_OG,CSE
203,100741_ULY_OG,False
204,84012_ULY_OG,CSE
205,44587_ULY_OG,CSE
206,14621_ULY_OG,CSE
207,38469_ULY_OG,CSE
208,56985_ULY_OG,CSE
209,20730_ULY_OG,CSE
210,59470_ULY_OG,CSE
211,425_ULY_OG,CSE
212,125018_ULY_OG,CSE
213,94646_ULY_OG,CSE
214,114799_ULY_OG,CSCb
215,94329_ULY_OG,CSE
216,34522_ULY_OG,CSE
217,127387_ULY_OG,CSE
218,65612_ULY_OG,False
219,99871_ULY_OG,CSCb
220,23416_ULY_OG,CSE
221,66542_ULY_OG,False
222,119619_ULY_OG,CSCb
223,13947_ULY_OG,CSE
224,114100_ULY_OG,CSCb
225,81959_ULY_OG,CSE
226,39117_ULY_OG,CSE
227,110319_ULY_OG,CSE
228,83748_ULY_OG,CSE
229,66540_ULY_OG,False
230,79818_ULY_OG,CSE
231,26071_ULY_OG,CSCb
232,20032_ULY_OG,CSE
233,49009_ULY_OG,CSE
234,99943_ULY_OG,CSCb
235,21174_ULY_OG,CSE
236,70697_ULY_OG,CSCa
237,124977_ULY_OG,CSE
238,102056_ULY_OG,CSE
239,120905_ULY_OG,CSCb
240,69514_ULY_OG,CSCa
241,120388_ULY_OG,CSCb
242,74_ULY_OG,CSE
243,78504_ULY_OG,CSE
244,42487_ULY_OG,CSE
245,64042_ULY_OG,CSE
246,2552_ULY_OG,CSE
247,14662_ULY_OG,CSE
248,121778_ULY_OG,CSCb
249,47576_ULY_OG,CSE
250,83810_ULY_MIR,CSE
251,14592_ULY_MIR,CSE
252,3278_ULY_MIR,CSE
253,97196_ULY_MIR,CSCb
254,36048_ULY_MIR,CSE
255,32098_ULY_MIR,CSE
256,29256_ULY_MIR,CSCb
257,18289_ULY_MIR,CSE
258,96530_ULY_MIR,CSCb
259,13434_ULY_MIR,CSE
260,88696_ULY_MIR,CSE
261,97080_ULY_MIR,CSCb
262,116939_ULY_MIR,CSCb
263,71482_ULY_MIR,CSCa
264,11395_ULY_MIR,CSE
265,77397_ULY_MIR,CSE
266,55302_ULY_MIR,CSE
267,4165_ULY_MIR,CSE
268,3905_ULY_MIR,CSE
269,12280_ULY_MIR,CSE
270,28657_ULY_MIR,CSCb
271,30495_ULY_MIR,False
272,66237_ULY_MIR,False
273,78907_ULY_MIR,CSE
274,3478_ULY_MIR,CSE
275,73563_ULY_MIR,CSCa
276,26062_ULY_MIR,CSCb
277,93850_ULY_MIR,CSE
278,85181_ULY_MIR,CSE
279,91924_ULY_MIR,CSE
280,71426_ULY_MIR,CSCa
281,54987_ULY_MIR,CSE
282,28893_ULY_MIR,CSCb
283,58878_ULY_MIR,CSE
284,77236_ULY_MIR,CSE
285,36463_ULY_MIR,CSE
286,106093_ULY_MIR,CSE
287,113940_ULY_MIR,CSCb
288,851_ULY_MIR,CSE
289,99458_ULY_MIR,CSCb
290,105620_ULY_MIR,CSE
291,20926_ULY_MIR,CSE
292,91506_ULY_MIR,CSE
293,55392_ULY_MIR,CSE
294,44597_ULY_MIR,CSE
295,36421_ULY_MIR,CSE
296,20379_ULY_MIR,CSE
297,28221_ULY_MIR,CSCb
298,125463_ULY_MIR,CSE
299,100072_ULY_MIR,CSCb
300,44118_ULY_MIR,CSE
301,13396_ULY_MIR,CSE
302,12156_ULY_MIR,CSE
303,49797_ULY_MIR,CSE
304,12676_ULY_MIR,CSE
305,47052_ULY_MIR,CSE
306,111082_ULY_MIR,CSE
307,45082_ULY_MIR,CSE
308,79131_ULY_MIR,CSE
309,34671_ULY_MIR,CSE
310,105791_ULY_MIR,CSE
311,5695_ULY_MIR,CSE
312,95647_ULY_MIR,False
313,60217_ULY_MIR,CSE
314,70284_ULY_MIR,CSCa
315,16361_ULY_MIR,CSE
316,120887_ULY_MIR,CSCb
317,49615_ULY_MIR,CSE
318,10328_ULY_MIR,CSE
319,72357_ULY_MIR,CSCa
320,38427_ULY_MIR,CSE
321,108711_ULY_MIR,CSE
322,82397_ULY_MIR,CSE
323,81070_ULY_MIR,CSE
324,116057_ULY_MIR,CSCb
325,112945_ULY_MIR,False
326,47400_ULY_MIR,CSE
327,75674_ULY_MIR,CSCa
328,25203_ULY_MIR,CSCb
329,92349_ULY_MIR,CSE
330,9116_ULY_MIR,CSE
331,6006_ULY_MIR,CSE
332,86673_ULY_MIR,CSE
333,29871_ULY_MIR,False
334,101327_ULY_MIR,False
335,37930_ULY_MIR,CSE
336,10458_ULY_MIR,CSE
337,112108_ULY_MIR,CSE
338,30512_ULY_MIR,False
339,113571_ULY_MIR,CSCb
340,13238_ULY_MIR,CSE
341,49823_ULY_MIR,CSE
342,36434_ULY_MIR,CSE
343,59429_ULY_MIR,CSE
344,83320_ULY_MIR,CSE
345,109328_ULY_MIR,CSE
346,47819_ULY_MIR,CSE
347,21319_ULY_MIR,CSE
348,48520_ULY_MIR,CSE
349,46566_ULY_MIR,CSE
350,27460_ULY_MIR,False
351,87841_ULY_MIR,CSE
352,34993_ULY_MIR,CSE
353,91988_ULY_MIR,CSE
354,122769_ULY_MIR,CSE
355,89593_ULY_MIR,CSE
356,84939_ULY_MIR,CSE
357,9358_ULY_MIR,CSE
358,79840_ULY_MIR,CSE
359,83227_ULY_MIR,CSE
360,22431_ULY_MIR,CSE
361,70010_ULY_MIR,CSCa
362,95568_ULY_MIR,False
363,32087_ULY_MIR,CSE
364,21417_ULY_MIR,CSE
365,60589_ULY_MIR,CSE
366,49735_ULY_MIR,CSE
367,35382_ULY_MIR,CSE
368,121292_ULY_MIR,CSCb
369,83886_ULY_MIR,CSE
370,90198_ULY_MIR,CSE
371,73000_ULY_MIR,CSCa
372,28785_ULY_MIR,CSCb
373,89733_ULY_MIR,CSE
374,42504_ULY_MIR,CSE
375,110474_ULY_MIR,CSE
376,100704_ULY_MIR,False
377,101711_ULY_MIR,CSE
378,7331_ULY_MIR,CSE
379,30021_ULY_MIR,False
380,107715_ULY_MIR,CSE
381,4207_ULY_MIR,CSE
382,105518_ULY_MIR,CSE
383,41347_ULY_MIR,CSE
384,52581_ULY_MIR,CSE
385,35093_ULY_MIR,CSE
386,8675_ULY_MIR,CSE
387,27653_ULY_MIR,False
388,119686_ULY_MIR,CSCb
389,123589_ULY_MIR,CSE
390,74341_ULY_MIR,CSCa
391,114867_ULY_MIR,CSCb
392,94098_ULY_MIR,CSE
393,41245_ULY_MIR,CSE
394,27869_ULY_MIR,CSCb
395,85909_ULY_MIR,CSE
396,65435_ULY_MIR,CSE
397,51856_ULY_MIR,CSE
398,115957_ULY_MIR,CSCb
399,119871_ULY_MIR,CSCb
400,84259_ULY_MIR,CSE
401,60142_ULY_MIR,CSE
402,18726_ULY_MIR,CSE
403,34718_ULY_MIR,CSE
404,18301_ULY_MIR,CSE
405,32325_ULY_MIR,CSE
406,97647_ULY_MIR,CSCb
407,73579_ULY_MIR,CSCa
408,70644_ULY_MIR,CSCa
409,34438_ULY_MIR,CSE
410,97912_ULY_MIR,CSCb
411,76622_ULY_MIR,False
412,56155_ULY_MIR,CSE
413,117679_ULY_MIR,CSCb
414,76484_ULY_MIR,False
415,52350_ULY_MIR,CSE
416,47447_ULY_MIR,CSE
417,28746_ULY_MIR,CSCb
418,18131_ULY_MIR,CSE
419,66784_ULY_MIR,False
420,64686_ULY_MIR,CSE
421,11915_ULY_MIR,CSE
422,99061_ULY_MIR,CSCb
423,6175_ULY_MIR,CSE
424,112866_ULY_MIR,False
425,14371_ULY_MIR,CSE
426,20033_ULY_MIR,CSE
427,82240_ULY_MIR,CSE
428,20969_ULY_MIR,CSE
429,103819_ULY_MIR,CSE
430,89192_ULY_MIR,CSE
431,55333_ULY_MIR,CSE
432,78172_ULY_MIR,CSE
433,8326_ULY_MIR,CSE
434,50432_ULY_MIR,CSE
435,50019_ULY_MIR,CSE
436,78104_ULY_MIR,CSE
437,61348_ULY_MIR,CSE
438,69352_ULY_MIR,CSCa
439,32953_ULY_MIR,CSE
440,127281_ULY_MIR,CSE
441,72512_ULY_MIR,CSCa
442,112824_ULY_MIR,False
443,123526_ULY_MIR,CSE
444,1504_ULY_MIR,CSE
445,89166_ULY_MIR,CSE
446,94466_ULY_MIR,CSE
447,15014_ULY_MIR,CSE
448,89353_ULY_MIR,CSE
449,115970_ULY_MIR,CSCb
450,70381_ULY_MIR,CSCa
451,98419_ULY_MIR,CSCb
452,34973_ULY_MIR,CSE
453,100741_ULY_MIR,False
454,84012_ULY_MIR,CSE
455,44587_ULY_MIR,CSE
456,14621_ULY_MIR,CSE
457,38469_ULY_MIR,CSE
458,56985_ULY_MIR,CSE
459,20730_ULY_MIR,CSE
460,59470_ULY_MIR,CSE
461,425_ULY_MIR,CSE
462,125018_ULY_MIR,CSE
463,94646_ULY_MIR,CSE
464,114799_ULY_MIR,CSCb
465,94329_ULY_MIR,CSE
466,34522_ULY_MIR,CSE
467,127387_ULY_MIR,CSE
468,65612_ULY_MIR,False
469,99871_ULY_MIR,CSCb
470,23416_ULY_MIR,CSE
471,66542_ULY_MIR,False
472,119619_ULY_MIR,CSCb
473,13947_ULY_MIR,CSE
474,114100_ULY_MIR,CSCb
475,81959_ULY_MIR,CSE
476,39117_ULY_MIR,CSE
477,110319_ULY_MIR,CSE
478,83748_ULY_MIR,CSE
479,66540_ULY_MIR,False
480,79818_ULY_MIR,CSE
481,26071_ULY_MIR,CSCb
482,20032_ULY_MIR,CSE
483,49009_ULY_MIR,CSE
484,99943_ULY_MIR,CSCb
485,21174_ULY_MIR,CSE
486,70697_ULY_MIR,CSCa
487,124977_ULY_MIR,CSE
488,102056_ULY_MIR,CSE
489,120905_ULY_MIR,CSCb
490,69514_ULY_MIR,CSCa
491,120388_ULY_MIR,CSCb
492,74_ULY_MIR,CSE
493,78504_ULY_MIR,CSE
494,42487_ULY_MIR,CSE
495,64042_ULY_MIR,CSE
496,2552_ULY_MIR,CSE
497,14662_ULY_MIR,CSE
498,121778_ULY_MIR,CSCb
499,47576_ULY_MIR,CSE
500,83810_ULY_REV,CSE
501,14592_ULY_REV,False
502,3278_ULY_REV,CSE
503,97196_ULY_REV,False
504,36048_ULY_REV,CSE
505,32098_ULY_REV,False
506,29256_ULY_REV,CSCb
507,18289_ULY_REV,CSE
508,96530_ULY_REV,False
509,13434_ULY_REV,CSCb
510,88696_ULY_REV,CSE
511,97080_ULY_REV,False
512,116939_ULY_REV,CSE
513,71482_ULY_REV,CSE
514,11395_ULY_REV,CSCb
515,77397_ULY_REV,CSE
516,55302_ULY_REV,CSCa
517,4165_ULY_REV,CSE
518,3905_ULY_REV,CSE
519,12280_ULY_REV,CSCb
520,28657_ULY_REV,CSCb
521,30495_ULY_REV,CSCb
522,66237_ULY_REV,CSE
523,78907_ULY_REV,CSE
524,3478_ULY_REV,CSE
525,73563_ULY_REV,CSE
526,26062_ULY_REV,False
527,93850_ULY_REV,CSE
528,85181_ULY_REV,CSE
529,91924_ULY_REV,CSE
530,71426_ULY_REV,CSE
531,54987_ULY_REV,CSCa
532,28893_ULY_REV,CSCb
533,58878_ULY_REV,CSCa
534,77236_ULY_REV,CSE
535,36463_ULY_REV,CSE
536,106093_ULY_REV,CSE
537,113940_ULY_REV,CSE
538,851_ULY_REV,CSE
539,99458_ULY_REV,CSCb
540,105620_ULY_REV,CSE
541,20926_ULY_REV,CSE
542,91506_ULY_REV,CSE
543,55392_ULY_REV,CSCa
544,44597_ULY_REV,CSE
545,36421_ULY_REV,CSE
546,20379_ULY_REV,CSE
547,28221_ULY_REV,CSCb
548,125463_ULY_REV,CSE
549,100072_ULY_REV,False
550,44118_ULY_REV,CSE
551,13396_ULY_REV,CSCb
552,12156_ULY_REV,CSCb
553,49797_ULY_REV,CSE
554,12676_ULY_REV,CSCb
555,47052_ULY_REV,CSE
556,111082_ULY_REV,CSE
557,45082_ULY_REV,CSE
558,79131_ULY_REV,CSE
559,34671_ULY_REV,CSE
560,105791_ULY_REV,CSE
561,5695_ULY_REV,CSCb
562,95647_ULY_REV,CSE
563,60217_ULY_REV,False
564,70284_ULY_REV,CSE
565,16361_ULY_REV,CSE
566,120887_ULY_REV,CSE
567,49615_ULY_REV,CSE
568,10328_ULY_REV,CSCb
569,72357_ULY_REV,CSE
570,38427_ULY_REV,CSE
571,108711_ULY_REV,CSE
572,82397_ULY_REV,CSE
573,81070_ULY_REV,CSE
574,116057_ULY_REV,CSE
575,112945_ULY_REV,CSE
576,47400_ULY_REV,CSE
577,75674_ULY_REV,CSE
578,25203_ULY_REV,CSE
579,92349_ULY_REV,CSE
580,9116_ULY_REV,CSCb
581,6006_ULY_REV,CSCb
582,86673_ULY_REV,CSE
583,29871_ULY_REV,CSCb
584,101327_ULY_REV,CSCb
585,37930_ULY_REV,CSE
586,10458_ULY_REV,CSCb
587,112108_ULY_REV,CSE
588,30512_ULY_REV,CSCb
589,113571_ULY_REV,CSE
590,13238_ULY_REV,CSCb
591,49823_ULY_REV,CSE
592,36434_ULY_REV,CSE
593,59429_ULY_REV,CSCa
594,83320_ULY_REV,CSE
595,109328_ULY_REV,CSE
596,47819_ULY_REV,CSE
597,21319_ULY_REV,CSE
598,48520_ULY_REV,CSE
599,46566_ULY_REV,CSE
600,27460_ULY_REV,CSCb
601,87841_ULY_REV,CSE
602,34993_ULY_REV,CSE
603,91988_ULY_REV,CSE
604,122769_ULY_REV,CSE
605,89593_ULY_REV,CSE
606,84939_ULY_REV,CSE
607,9358_ULY_REV,CSCb
608,79840_ULY_REV,CSE
609,83227_ULY_REV,CSE
610,22431_ULY_REV,CSE
611,70010_ULY_REV,CSE
612,95568_ULY_REV,CSE
613,32087_ULY_REV,False
614,21417_ULY_REV,CSE
615,60589_ULY_REV,False
616,49735_ULY_REV,CSE
617,35382_ULY_REV,CSE
618,121292_ULY_REV,CSE
619,83886_ULY_REV,CSE
620,90198_ULY_REV,CSE
621,73000_ULY_REV,CSE
622,28785_ULY_REV,CSCb
623,89733_ULY_REV,CSE
624,42504_ULY_REV,CSE
625,110474_ULY_REV,CSE
626,100704_ULY_REV,False
627,101711_ULY_REV,CSCb
628,7331_ULY_REV,CSCb
629,30021_ULY_REV,CSCb
630,107715_ULY_REV,CSE
631,4207_ULY_REV,CSE
632,105518_ULY_REV,CSE
633,41347_ULY_REV,CSE
634,52581_ULY_REV,CSCa
635,35093_ULY_REV,CSE
636,8675_ULY_REV,CSCb
637,27653_ULY_REV,CSCb
638,119686_ULY_REV,CSE
639,123589_ULY_REV,CSE
640,74341_ULY_REV,CSE
641,114867_ULY_REV,CSE
642,94098_ULY_REV,CSE
643,41245_ULY_REV,CSE
644,27869_ULY_REV,CSCb
645,85909_ULY_REV,CSE
646,65435_ULY_REV,CSE
647,51856_ULY_REV,CSCa
648,115957_ULY_REV,CSE
649,119871_ULY_REV,CSE
650,84259_ULY_REV,CSE
651,60142_ULY_REV,CSCa
652,18726_ULY_REV,CSE
653,34718_ULY_REV,CSE
654,18301_ULY_REV,CSE
655,32325_ULY_REV,CSE
656,97647_ULY_REV,False
657,73579_ULY_REV,CSE
658,70644_ULY_REV,CSE
659,34438_ULY_REV,CSE
660,97912_ULY_REV,False
661,76622_ULY_REV,CSE
662,56155_ULY_REV,CSCa
663,117679_ULY_REV,CSE
664,76484_ULY_REV,CSE
665,52350_ULY_REV,CSCa
666,47447_ULY_REV,CSE
667,28746_ULY_REV,CSCb
668,18131_ULY_REV,CSE
669,66784_ULY_REV,CSE
670,64686_ULY_REV,CSE
671,11915_ULY_REV,CSCb
672,99061_ULY_REV,CSCb
673,6175_ULY_REV,CSCb
674,112866_ULY_REV,CSE
675,14371_ULY_REV,False
676,20033_ULY_REV,CSE
677,82240_ULY_REV,CSE
678,20969_ULY_REV,CSE
679,103819_ULY_REV,CSE
680,89192_ULY_REV,CSE
681,55333_ULY_REV,CSCa
682,78172_ULY_REV,CSE
683,8326_ULY_REV,CSCb
684,50432_ULY_REV,CSE
685,50019_ULY_REV,CSE
686,78104_ULY_REV,CSE
687,61348_ULY_REV,False
688,69352_ULY_REV,CSE
689,32953_ULY_REV,CSE
690,127281_ULY_REV,CSE
691,72512_ULY_REV,CSE
692,112824_ULY_REV,CSE
693,123526_ULY_REV,CSE
694,1504_ULY_REV,CSE
695,89166_ULY_REV,CSE
696,94466_ULY_REV,CSE
697,15014_ULY_REV,False
698,89353_ULY_REV,CSE
699,115970_ULY_REV,CSE
700,70381_ULY_REV,CSE
701,98419_ULY_REV,CSCb
702,34973_ULY_REV,CSE
703,100741_ULY_REV,False
704,84012_ULY_REV,CSE
705,44587_ULY_REV,CSE
706,14621_ULY_REV,False
707,38469_ULY_REV,CSE
708,56985_ULY_REV,CSCa
709,20730_ULY_REV,CSE
710,59470_ULY_REV,CSCa
711,425_ULY_REV,CSE
712,125018_ULY_REV,CSE
713,94646_ULY_REV,CSE
714,114799_ULY_REV,CSE
715,94329_ULY_REV,CSE
716,34522_ULY_REV,CSE
717,127387_ULY_REV,CSE
718,65612_ULY_REV,CSE
719,99871_ULY_REV,False
720,23416_ULY_REV,CSE
721,66542_ULY_REV,CSE
722,119619_ULY_REV,CSE
723,13947_ULY_REV,CSCb
724,114100_ULY_REV,CSE
725,81959_ULY_REV,CSE
726,39117_ULY_REV,CSE
727,110319_ULY_REV,CSE
728,83748_ULY_REV,CSE
729,66540_ULY_REV,CSE
730,79818_ULY_REV,CSE
731,26071_ULY_REV,False
732,20032_ULY_REV,CSE
733,49009_ULY_REV,CSE
734,99943_ULY_REV,False
735,21174_ULY_REV,CSE
736,70697_ULY_REV,CSE
737,124977_ULY_REV,CSE
738,102056_ULY_REV,CSCb
739,120905_ULY_REV,CSE
740,69514_ULY_REV,CSE
741,120388_ULY_REV,CSE
742,74_ULY_REV,CSE
743,78504_ULY_REV,CSE
744,42487_ULY_REV,CSE
745,64042_ULY_REV,CSE
746,2552_ULY_REV,CSE
747,14662_ULY_REV,False
748,121778_ULY_REV,CSE
749,47576_ULY_REV,CSE
750,83810_ULY_MIR_REV,CSE
751,14592_ULY_MIR_REV,False
752,3278_ULY_MIR_REV,CSE
753,97196_ULY_MIR_REV,False
754,36048_ULY_MIR_REV,CSE
755,32098_ULY_MIR_REV,False
756,29256_ULY_MIR_REV,CSCb
757,18289_ULY_MIR_REV,CSE
758,96530_ULY_MIR_REV,False
759,13434_ULY_MIR_REV,CSCb
760,88696_ULY_MIR_REV,CSE
761,97080_ULY_MIR_REV,False
762,116939_ULY_MIR_REV,CSE
763,71482_ULY_MIR_REV,CSE
764,11395_ULY_MIR_REV,CSCb
765,77397_ULY_MIR_REV,CSE
766,55302_ULY_MIR_REV,CSCa
767,4165_ULY_MIR_REV,CSE
768,3905_ULY_MIR_REV,CSE
769,12280_ULY_MIR_REV,CSCb
770,28657_ULY_MIR_REV,CSCb
771,30495_ULY_MIR_REV,CSCb
772,66237_ULY_MIR_REV,CSE
773,78907_ULY_MIR_REV,CSE
774,3478_ULY_MIR_REV,CSE
775,73563_ULY_MIR_REV,CSE
776,26062_ULY_MIR_REV,False
777,93850_ULY_MIR_REV,CSE
778,85181_ULY_MIR_REV,CSE
779,91924_ULY_MIR_REV,CSE
780,71426_ULY_MIR_REV,CSE
781,54987_ULY_MIR_REV,CSCa
782,28893_ULY_MIR_REV,CSCb
783,58878_ULY_MIR_REV,CSCa
784,77236_ULY_MIR_REV,CSE
785,36463_ULY_MIR_REV,CSE
786,106093_ULY_MIR_REV,CSE
787,113940_ULY_MIR_REV,CSE
788,851_ULY_MIR_REV,CSE
789,99458_ULY_MIR_REV,CSCb
790,105620_ULY_MIR_REV,CSE
791,20926_ULY_MIR_REV,CSE
792,91506_ULY_MIR_REV,CSE
793,55392_ULY_MIR_REV,CSCa
794,44597_ULY_MIR_REV,CSE
795,36421_ULY_MIR_REV,CSE
796,20379_ULY_MIR_REV,CSE
797,28221_ULY_MIR_REV,CSCb
798,125463_ULY_MIR_REV,CSE
799,100072_ULY_MIR_REV,False
800,44118_ULY_MIR_REV,CSE
801,13396_ULY_MIR_REV,CSCb
802,12156_ULY_MIR_REV,CSCb
803,49797_ULY_MIR_REV,CSE
804,12676_ULY_MIR_REV,CSCb
805,47052_ULY_MIR_REV,CSE
806,111082_ULY_MIR_REV,CSE
807,45082_ULY_MIR_REV,CSE
808,79131_ULY_MIR_REV,CSE
809,34671_ULY_MIR_REV,CSE
810,105791_ULY_MIR_REV,CSE
811,5695_ULY_MIR_REV,CSCb
812,95647_ULY_MIR_REV,CSE
813,60217_ULY_MIR_REV,False
814,70284_ULY_MIR_REV,CSE
815,16361_ULY_MIR_REV,CSE
816,120887_ULY_MIR_REV,CSE
817,49615_ULY_MIR_REV,CSE
818,10328_ULY_MIR_REV,CSCb
819,72357_ULY_MIR_REV,CSE
820,38427_ULY_MIR_REV,CSE
821,108711_ULY_MIR_REV,CSE
822,82397_ULY_MIR_REV,CSE
823,81070_ULY_MIR_REV,CSE
824,116057_ULY_MIR_REV,CSE
825,112945_ULY_MIR_REV,CSE
826,47400_ULY_MIR_REV,CSE
827,75674_ULY_MIR_REV,CSE
828,25203_ULY_MIR_REV,CSE
829,92349_ULY_MIR_REV,CSE
830,9116_ULY_MIR_REV,CSCb
831,6006_ULY_MIR_REV,CSCb
832,86673_ULY_MIR_REV,CSE
833,29871_ULY_MIR_REV,CSCb
834,101327_ULY_MIR_REV,CSCb
