2006 068 13 14 31.500       -24.740       -41.119         6.158        48.381         1.181        -0.469         0.574         1.394
2006 068 13 19 31.500       -24.734       -41.121         6.161        48.380         1.181        -0.468         0.574         1.394
2006 068 13 24 31.500       -24.728       -41.123         6.164        48.380         1.182        -0.466         0.574         1.394
2006 068 13 29 31.500       -24.722       -41.125         6.166        48.379         1.183        -0.465         0.574         1.394
2006 068 13 34 31.500       -24.717       -41.128         6.169        48.378         1.183        -0.464         0.573         1.395
2006 068 13 39 31.500       -24.711       -41.130         6.172        48.378         1.184        -0.463         0.573         1.395
2006 068 13 44 31.500       -24.705       -41.132         6.175        48.377         1.185        -0.462         0.573         1.395
2006 068 13 49 31.500       -24.699       -41.134         6.178        48.376         1.185        -0.461         0.573         1.395
2006 068 13 54 31.500       -24.693       -41.137         6.181        48.376         1.186        -0.460         0.573         1.395
2006 068 13 59 31.500       -24.688       -41.139         6.184        48.375         1.187        -0.459         0.573         1.395
2006 068 14 04 31.500       -24.682       -41.141         6.186        48.374         1.188        -0.457         0.572         1.395
2006 068 14 09 31.500       -24.676       -41.143         6.189        48.373         1.188        -0.456         0.572         1.395
2006 068 14 14 31.500       -24.670       -41.146         6.192        48.373         1.189        -0.455         0.572         1.396
2006 068 14 19 31.500       -24.664       -41.148         6.195        48.372         1.190        -0.454         0.572         1.396
2006 068 14 24 31.500       -24.658       -41.150         6.198        48.371         1.190        -0.453         0.572         1.396
2006 068 14 29 31.500       -24.653       -41.152         6.201        48.370         1.191        -0.452         0.572         1.396
2006 068 14 34 31.500       -24.647       -41.154         6.203        48.370         1.192        -0.451         0.571         1.396
2006 068 14 39 31.500       -24.641       -41.157         6.206        48.369         1.192        -0.449         0.571         1.396
2006 068 14 44 31.500       -24.635       -41.159         6.209        48.368         1.193        -0.448         0.571         1.396
2006 068 14 49 31.500       -24.629       -41.161         6.212        48.367         1.194        -0.447         0.571         1.397
2006 068 14 54 31.500       -24.623       -41.163         6.215        48.367         1.194        -0.446         0.571         1.397
2006 068 14 59 31.500       -24.617       -41.165         6.218        48.366         1.195        -0.445         0.570         1.397
2006 068 15 04 31.500       -24.612       -41.167         6.221        48.365         1.196        -0.444         0.570         1.397
2006 068 15 09 31.500       -24.606       -41.170         6.223        48.364         1.196        -0.443         0.570         1.397
2006 068 15 14 31.500       -24.600       -41.172         6.226        48.364         1.197        -0.441         0.570         1.397
2006 068 15 19 31.500       -24.594       -41.174         6.229        48.363         1.198        -0.440         0.570         1.398
2006 068 15 24 31.500       -24.588       -41.176         6.232        48.362         1.198        -0.439         0.570         1.398
2006 068 15 29 31.500       -24.582       -41.178         6.235        48.361         1.199        -0.438         0.569         1.398
2006 068 15 34 31.500       -24.576       -41.180         6.238        48.360         1.200        -0.437         0.569         1.398
2006 068 15 39 31.500       -24.571       -41.182         6.240        48.359         1.200        -0.436         0.569         1.398
2006 068 15 44 31.500       -24.565       -41.184         6.243        48.359         1.201        -0.435         0.569         1.398
2006 068 15 49 31.500       -24.559       -41.187         6.246        48.358         1.202        -0.434         0.569         1.398
2006 068 15 54 31.500       -24.553       -41.189         6.249        48.357         1.202        -0.432         0.569         1.399
2006 068 15 59 31.500       -24.547       -41.191         6.252        48.356         1.203        -0.431         0.568         1.399
2006 068 16 04 31.500       -24.541       -41.193         6.255        48.355         1.204        -0.430         0.568         1.399
2006 068 16 09 31.500       -24.535       -41.195         6.257        48.354         1.205        -0.429         0.568         1.399
2006 068 16 14 31.500       -24.529       -41.197         6.260        48.354         1.205        -0.428         0.568         1.399
2006 068 16 19 31.500       -24.523       -41.199         6.263        48.353         1.206        -0.427         0.568         1.399
2006 068 16 24 31.500       -24.517       -41.201         6.266        48.352         1.207        -0.426         0.568         1.400
2006 068 16 29 31.500       -24.512       -41.203         6.269        48.351         1.207        -0.424         0.567         1.400
2006 068 16 34 31.500       -24.506       -41.205         6.271        48.350         1.208        -0.423         0.567         1.400
2006 068 16 39 31.500       -24.500       -41.207         6.274        48.349         1.209        -0.422         0.567         1.400
2006 068 16 44 31.500       -24.494       -41.209         6.277        48.348         1.209        -0.421         0.567         1.400
2006 068 16 49 31.500       -24.488       -41.211         6.280        48.347         1.210        -0.420         0.567         1.400
2006 068 16 54 31.500       -24.482       -41.213         6.283        48.346         1.211        -0.419         0.566         1.401
2006 068 16 59 31.500       -24.476       -41.215         6.286        48.346         1.211        -0.418         0.566         1.401
2006 068 17 04 31.500       -24.470       -41.217         6.288        48.345         1.212        -0.416         0.566         1.401
2006 068 17 09 31.500       -24.464       -41.220         6.291        48.344         1.213        -0.415         0.566         1.401
2006 068 17 14 31.500       -24.458       -41.222         6.294        48.343         1.213        -0.414         0.566         1.401
2006 068 17 19 31.500       -24.452       -41.224         6.297        48.342         1.214        -0.413         0.566         1.402
2006 068 17 24 31.500       -24.446       -41.226         6.300        48.341         1.215        -0.412         0.565         1.402
2006 068 17 29 31.500       -24.440       -41.228         6.302        48.340         1.215        -0.411         0.565         1.402
2006 068 17 34 31.500       -24.434       -41.229         6.305        48.339         1.216        -0.410         0.565         1.402
2006 068 17 39 31.500       -24.428       -41.231         6.308        48.338         1.217        -0.408         0.565         1.402
2006 068 17 44 31.500       -24.422       -41.233         6.311        48.337         1.217        -0.407         0.565         1.402
2006 068 17 49 31.500       -24.416       -41.235         6.314        48.336         1.218        -0.406         0.565         1.403
2006 068 17 54 31.500       -24.410       -41.237         6.317        48.335         1.219        -0.405         0.564         1.403
2006 068 17 59 31.500       -24.404       -41.239         6.319        48.334         1.219        -0.404         0.564         1.403
2006 068 18 04 31.500       -24.398       -41.241         6.322        48.333         1.220        -0.403         0.564         1.403
2006 068 18 09 31.500       -24.392       -41.243         6.325        48.332         1.221        -0.402         0.564         1.403
2006 068 18 14 31.500       -24.386       -41.245         6.328        48.331         1.221        -0.400         0.564         1.404
2006 068 18 19 31.500       -24.381       -41.247         6.331        48.330         1.222        -0.399         0.564         1.404
2006 068 18 24 31.500       -24.375       -41.249         6.333        48.329         1.223        -0.398         0.563         1.404
2006 068 18 29 31.500       -24.369       -41.251         6.336        48.328         1.224        -0.397         0.563         1.404
2006 068 18 34 31.500       -24.363       -41.253         6.339        48.327         1.224        -0.396         0.563         1.404
2006 068 18 39 31.500       -24.357       -41.255         6.342        48.326         1.225        -0.395         0.563         1.405
2006 068 18 44 31.500       -24.351       -41.257         6.345        48.325         1.226        -0.394         0.563         1.405
2006 068 18 49 31.500       -24.344       -41.259         6.347        48.324         1.226        -0.392         0.562         1.405
2006 068 18 54 31.500       -24.338       -41.261         6.350        48.323         1.227        -0.391         0.562         1.405
2006 068 18 59 31.500       -24.332       -41.262         6.353        48.322         1.228        -0.390         0.562         1.405
2006 068 19 04 31.500       -24.326       -41.264         6.356        48.321         1.228        -0.389         0.562         1.406
2006 068 19 09 31.500       -24.320       -41.266         6.359        48.320         1.229        -0.388         0.562         1.406
2006 068 19 14 31.500       -24.314       -41.268         6.361        48.319         1.230        -0.387         0.562         1.406
2006 068 19 19 31.500       -24.308       -41.270         6.364        48.318         1.230        -0.386         0.561         1.406
2006 068 19 24 31.500       -24.302       -41.272         6.367        48.317         1.231        -0.384         0.561         1.406
2006 068 19 29 31.500       -24.296       -41.274         6.370        48.316         1.232        -0.383         0.561         1.407
2006 068 19 34 31.500       -24.290       -41.275         6.373        48.315         1.232        -0.382         0.561         1.407
2006 068 19 39 31.500       -24.284       -41.277         6.375        48.313         1.233        -0.381         0.561         1.407
2006 068 19 44 31.500       -24.278       -41.279         6.378        48.312         1.234        -0.380         0.561         1.407
2006 068 19 49 31.500       -24.272       -41.281         6.381        48.311         1.234        -0.379         0.560         1.407
2006 068 19 54 31.500       -24.266       -41.283         6.384        48.310         1.235        -0.378         0.560         1.408
2006 068 19 59 31.500       -24.260       -41.285         6.387        48.309         1.236        -0.376         0.560         1.408
2006 068 20 04 31.500       -24.254       -41.286         6.389        48.308         1.236        -0.375         0.560         1.408
2006 068 20 09 31.500       -24.248       -41.288         6.392        48.307         1.237        -0.374         0.560         1.408
2006 068 20 14 31.500       -24.242       -41.290         6.395        48.306         1.238        -0.373         0.559         1.409
2006 068 20 19 31.500       -24.236       -41.292         6.398        48.304         1.238        -0.372         0.559         1.409
2006 068 20 24 31.500       -24.230       -41.294         6.400        48.303         1.239        -0.371         0.559         1.409
2006 068 20 29 31.500       -24.224       -41.295         6.403        48.302         1.240        -0.370         0.559         1.409
2006 068 20 34 31.500       -24.217       -41.297         6.406        48.301         1.240        -0.368         0.559         1.409
2006 068 20 39 31.500       -24.211       -41.299         6.409        48.300         1.241        -0.367         0.559         1.410
2006 068 20 44 31.500       -24.205       -41.301         6.412        48.299         1.242        -0.366         0.558         1.410
2006 068 20 49 31.500       -24.199       -41.303         6.414        48.298         1.242        -0.365         0.558         1.410
2006 068 20 54 31.500       -24.193       -41.304         6.417        48.296         1.243        -0.364         0.558         1.410
2006 068 20 59 31.500       -24.187       -41.306         6.420        48.295         1.244        -0.363         0.558         1.411
2006 068 21 04 31.500       -24.181       -41.308         6.423        48.294         1.244        -0.362         0.558         1.411
2006 068 21 09 31.500       -24.175       -41.310         6.425        48.293         1.245        -0.360         0.557         1.411
2006 068 21 14 31.500       -24.169       -41.311         6.428        48.292         1.246        -0.359         0.557         1.411
2006 068 21 19 31.500       -24.163       -41.313         6.431        48.290         1.246        -0.358         0.557         1.411
2006 068 21 24 31.500       -24.157       -41.315         6.434        48.289         1.247        -0.357         0.557         1.412
2006 068 21 29 31.500       -24.150       -41.317         6.437        48.288         1.248        -0.356         0.557         1.412
2006 068 21 34 31.500       -24.144       -41.318         6.439        48.287         1.248        -0.355         0.557         1.412
2006 068 21 39 31.500       -24.138       -41.320         6.442        48.285         1.249        -0.353         0.556         1.412
2006 068 21 44 31.500       -24.132       -41.322         6.445        48.284         1.250        -0.352         0.556         1.413
2006 068 21 49 31.500       -24.126       -41.323         6.448        48.283         1.250        -0.351         0.556         1.413
2006 068 21 54 31.500       -24.120       -41.325         6.450        48.282         1.251        -0.350         0.556         1.413
2006 068 21 59 31.500       -24.114       -41.327         6.453        48.280         1.252        -0.349         0.556         1.413
2006 068 22 04 31.500       -24.107       -41.328         6.456        48.279         1.252        -0.348         0.556         1.414
2006 068 22 09 31.500       -24.101       -41.330         6.459        48.278         1.253        -0.347         0.555         1.414
2006 068 22 14 31.500       -24.095       -41.332         6.461        48.277         1.254        -0.345         0.555         1.414
2006 068 22 19 31.500       -24.089       -41.333         6.464        48.275         1.254        -0.344         0.555         1.414
2006 068 22 24 31.500       -24.083       -41.335         6.467        48.274         1.255        -0.343         0.555         1.415
2006 068 22 29 31.500       -24.077       -41.337         6.470        48.273         1.256        -0.342         0.555         1.415
2006 068 22 34 31.500       -24.071       -41.338         6.472        48.272         1.256        -0.341         0.554         1.415
2006 068 22 39 31.500       -24.064       -41.340         6.475        48.270         1.257        -0.340         0.554         1.415
2006 068 22 44 31.500       -24.058       -41.342         6.478        48.269         1.258        -0.339         0.554         1.416
2006 068 22 49 31.500       -24.052       -41.343         6.481        48.268         1.258        -0.337         0.554         1.416
2006 068 22 54 31.500       -24.046       -41.345         6.484        48.266         1.259        -0.336         0.554         1.416
2006 068 22 59 31.500       -24.040       -41.346         6.486        48.265         1.260        -0.335         0.554         1.416
2006 068 23 04 31.500       -24.034       -41.348         6.489        48.264         1.260        -0.334         0.553         1.417
2006 068 23 09 31.500       -24.027       -41.350         6.492        48.262         1.261        -0.333         0.553         1.417
2006 068 23 14 31.500       -24.021       -41.351         6.495        48.261         1.262        -0.332         0.553         1.417
2006 068 23 19 31.500       -24.015       -41.353         6.497        48.260         1.262        -0.331         0.553         1.417
2006 068 23 24 31.500       -24.009       -41.354         6.500        48.258         1.263        -0.329         0.553         1.418
2006 068 23 29 31.500       -24.003       -41.356         6.503        48.257         1.264        -0.328         0.552         1.418
2006 068 23 34 31.500       -23.996       -41.358         6.506        48.256         1.265        -0.327         0.552         1.418
2006 068 23 39 31.500       -23.990       -41.359         6.508        48.254         1.265        -0.326         0.552         1.418
2006 068 23 44 31.500       -23.984       -41.361         6.511        48.253         1.266        -0.325         0.552         1.419
2006 068 23 49 31.500       -23.978       -41.362         6.514        48.251         1.267        -0.324         0.552         1.419
2006 068 23 54 31.500       -23.972       -41.364         6.517        48.250         1.267        -0.322         0.552         1.419
2006 068 23 59 31.500       -23.965       -41.365         6.519        48.249         1.268        -0.321         0.551         1.419
2006 069 00 04 31.500       -23.959       -41.367         6.522        48.247         1.269        -0.320         0.551         1.420
2006 069 00 09 31.500       -23.953       -41.369         6.525        48.246         1.269        -0.319         0.551         1.420
2006 069 00 14 31.500       -23.947       -41.370         6.528        48.245         1.270        -0.318         0.551         1.420
2006 069 00 19 31.500       -23.940       -41.372         6.530        48.243         1.271        -0.317         0.551         1.420
2006 069 00 24 31.500       -23.934       -41.373         6.533        48.242         1.271        -0.316         0.550         1.421
2006 069 00 29 31.500       -23.928       -41.375         6.536        48.240         1.272        -0.314         0.550         1.421
2006 069 00 34 31.500       -23.922       -41.376         6.538        48.239         1.273        -0.313         0.550         1.421
2006 069 00 39 31.500       -23.915       -41.378         6.541        48.237         1.273        -0.312         0.550         1.422
2006 069 00 44 31.500       -23.909       -41.379         6.544        48.236         1.274        -0.311         0.550         1.422
2006 069 00 49 31.500       -23.903       -41.381         6.547        48.235         1.275        -0.310         0.550         1.422
2006 069 00 54 31.500       -23.897       -41.382         6.549        48.233         1.275        -0.309         0.549         1.422
2006 069 00 59 31.500       -23.890       -41.384         6.552        48.232         1.276        -0.307         0.549         1.423
2006 069 01 04 31.500       -23.884       -41.385         6.555        48.230         1.277        -0.306         0.549         1.423
2006 069 01 09 31.500       -23.878       -41.387         6.558        48.229         1.277        -0.305         0.549         1.423
2006 069 01 14 31.500       -23.872       -41.388         6.560        48.227         1.278        -0.304         0.549         1.423
2006 069 01 19 31.500       -23.865       -41.389         6.563        48.226         1.279        -0.303         0.548         1.424
2006 069 01 24 31.500       -23.859       -41.391         6.566        48.224         1.279        -0.302         0.548         1.424
2006 069 01 29 31.500       -23.853       -41.392         6.569        48.223         1.280        -0.301         0.548         1.424
2006 069 01 34 31.500       -23.847       -41.394         6.571        48.221         1.281        -0.299         0.548         1.425
2006 069 01 39 31.500       -23.840       -41.395         6.574        48.220         1.281        -0.298         0.548         1.425
2006 069 01 44 31.500       -23.834       -41.397         6.577        48.218         1.282        -0.297         0.548         1.425
2006 069 01 49 31.500       -23.828       -41.398         6.579        48.217         1.283        -0.296         0.547         1.425
2006 069 01 54 31.500       -23.821       -41.400         6.582        48.215         1.283        -0.295         0.547         1.426
2006 069 01 59 31.500       -23.815       -41.401         6.585        48.214         1.284        -0.294         0.547         1.426
2006 069 02 04 31.500       -23.809       -41.402         6.588        48.212         1.285        -0.292         0.547         1.426
2006 069 02 09 31.500       -23.802       -41.404         6.590        48.211         1.285        -0.291         0.547         1.427
2006 069 02 14 31.500       -23.796       -41.405         6.593        48.209         1.286        -0.290         0.546         1.427
2006 069 02 19 31.500       -23.790       -41.407         6.596        48.207         1.287        -0.289         0.546         1.427
2006 069 02 24 31.500       -23.784       -41.408         6.598        48.206         1.287        -0.288         0.546         1.428
2006 069 02 29 31.500       -23.777       -41.409         6.601        48.204         1.288        -0.287         0.546         1.428
2006 069 02 34 31.500       -23.771       -41.411         6.604        48.203         1.288        -0.286         0.546         1.428
2006 069 02 39 31.500       -23.765       -41.412         6.607        48.201         1.289        -0.284         0.545         1.428
2006 069 02 44 31.500       -23.758       -41.413         6.609        48.200         1.290        -0.283         0.545         1.429
2006 069 02 49 31.500       -23.752       -41.415         6.612        48.198         1.290        -0.282         0.545         1.429
2006 069 02 54 31.500       -23.746       -41.416         6.615        48.196         1.291        -0.281         0.545         1.429
2006 069 02 59 31.500       -23.739       -41.417         6.617        48.195         1.292        -0.280         0.545         1.430
2006 069 03 04 31.500       -23.733       -41.419         6.620        48.193         1.292        -0.279         0.545         1.430
2006 069 03 09 31.500       -23.727       -41.420         6.623        48.192         1.293        -0.277         0.544         1.430
2006 069 03 14 31.500       -23.720       -41.421         6.626        48.190         1.294        -0.276         0.544         1.431
2006 069 03 19 31.500       -23.714       -41.423         6.628        48.188         1.294        -0.275         0.544         1.431
2006 069 03 24 31.500       -23.708       -41.424         6.631        48.187         1.295        -0.274         0.544         1.431
2006 069 03 29 31.500       -23.701       -41.425         6.634        48.185         1.296        -0.273         0.544         1.431
2006 069 03 34 31.500       -23.695       -41.427         6.636        48.184         1.296        -0.272         0.543         1.432
2006 069 03 39 31.500       -23.688       -41.428         6.639        48.182         1.297        -0.271         0.543         1.432
2006 069 03 44 31.500       -23.682       -41.429         6.642        48.180         1.298        -0.269         0.543         1.432
